"weight","time","species","N"
0.33,8,"Sole",4842.64436631269
0.33,9,"Sole",4548.07545350143
0.33,10,"Sole",4271.42596375375
0.33,11,"Sole",4011.60566816752
0.33,12,"Sole",3767.59068300958
0.33,13,"Sole",3538.41943072586
0.33,14,"Sole",3323.18884701414
0.33,15,"Sole",3121.05081894858
0.33,16,"Sole",2931.20884006384
0.33,17,"Sole",2752.91486916783
0.33,18,"Sole",2585.46638046094
0.33,19,"Sole",2428.20359329877
0.33,20,"Sole",2280.50687064757
0.33,21,"Sole",2141.79427595052
0.33,22,"Sole",2011.51927875079
0.33,23,"Sole",1889.16860000638
0.33,24,"Sole",1774.26018858525
0.33,25,"Sole",1666.34132094851
0.33,26,"Sole",1564.98681651682
0.33,27,"Sole",1469.7973616733
0.33,28,"Sole",1380.39793578568
0.33,29,"Sole",1296.43633303403
0.33,30,"Sole",1217.5817742094
0.33,31,"Sole",1143.52360300421
0.33,32,"Sole",1073.97006164924
0.33,33,"Sole",1008.64714106582
0.33,34,"Sole",947.29750099604
0.33,35,"Sole",889.679455850453
0.33,36,"Sole",835.566022272189
0.33,37,"Sole",784.744024660336
0.33,38,"Sole",737.013255124176
0.33,39,"Sole",692.185684554883
0.33,40,"Sole",650.084721703085
0.379,0,"Sole",6952.69588971101
0.379,1,"Sole",6529.75439676688
0.379,2,"Sole",6132.54391829911
0.379,3,"Sole",5759.49871291494
0.379,4,"Sole",5409.14834878204
0.379,5,"Sole",5080.11189823393
0.379,6,"Sole",4771.09248641405
0.379,7,"Sole",4480.87217231913
0.379,8,"Sole",4208.30714192825
0.379,9,"Sole",3952.323194351
0.379,10,"Sole",3711.91150309806
0.379,11,"Sole",3486.12463567489
0.379,12,"Sole",3274.07281572877
0.379,13,"Sole",3074.92041294547
0.379,14,"Sole",2887.88264679818
0.379,15,"Sole",2712.22249110167
0.379,16,"Sole",2547.24776712317
0.379,17,"Sole",2392.30841375009
0.379,18,"Sole",2246.79392391796
0.379,19,"Sole",2110.13093716162
0.379,20,"Sole",1981.78097877218
0.379,21,"Sole",1861.23833662337
0.379,22,"Sole",1748.0280672767
0.379,23,"Sole",1641.70412348722
0.379,24,"Sole",1541.8475957121
0.379,25,"Sole",1448.06506067627
0.379,26,"Sole",1359.98703047269
0.379,27,"Sole",1277.26649607281
0.379,28,"Sole",1199.57755949657
0.379,29,"Sole",1126.61414924155
0.379,30,"Sole",1058.08881390063
0.379,31,"Sole",993.731589206298
0.379,32,"Sole",933.288934030174
0.379,33,"Sole",876.522731138984
0.379,34,"Sole",823.209348763816
0.379,35,"Sole",773.138759280081
0.379,36,"Sole",726.11371152103
0.379,37,"Sole",681.948953459621
0.379,38,"Sole",640.470502192405
0.379,39,"Sole",601.514958345946
0.379,40,"Sole",564.928862201633
0.435,0,"Sole",6041.97221073383
0.435,1,"Sole",5674.4301724615
0.435,2,"Sole",5329.24886015337
0.435,3,"Sole",5005.06760226642
0.435,4,"Sole",4700.60855542084
0.435,5,"Sole",4414.67165906964
0.435,6,"Sole",4146.12989787738
0.435,7,"Sole",3893.92485299789
0.435,8,"Sole",3657.06252459338
0.435,9,"Sole",3434.60940902163
0.435,10,"Sole",3225.68881513505
0.435,11,"Sole",3029.47740508958
0.435,12,"Sole",2845.20194595624
0.435,13,"Sole",2672.1362592684
0.435,14,"Sole",2509.59835642528
0.435,15,"Sole",2356.94774861188
0.435,16,"Sole",2213.5829205894
0.435,17,"Sole",2078.93895836104
0.435,18,"Sole",1952.48532132956
0.435,19,"Sole",1833.72375013625
0.435,20,"Sole",1722.18630190933
0.435,21,"Sole",1617.43350515524
0.435,22,"Sole",1519.05262700044
0.435,23,"Sole",1426.65604593666
0.435,24,"Sole",1339.87972364043
0.435,25,"Sole",1258.38176983023
0.435,26,"Sole",1181.84109449274
0.435,27,"Sole",1109.95614215572
0.435,28,"Sole",1042.44370320956
0.435,29,"Sole",979.037797584375
0.435,30,"Sole",919.488626375685
0.435,31,"Sole",863.561587280601
0.435,32,"Sole",811.036349958391
0.435,33,"Sole",761.705987666458
0.435,34,"Sole",715.376161745011
0.435,35,"Sole",671.864355732618
0.435,36,"Sole",630.999156090861
0.435,37,"Sole",592.619576700462
0.435,38,"Sole",556.574424464137
0.435,39,"Sole",522.72170351374
0.435,40,"Sole",490.928055671735
0.5,0,"Sole",5250.54292239398
0.5,1,"Sole",4931.14396463624
0.5,2,"Sole",4631.17686004893
0.5,3,"Sole",4349.45915205758
0.5,4,"Sole",4084.88036494755
0.5,5,"Sole",3836.3976191344
0.5,6,"Sole",3603.03151387134
0.5,7,"Sole",3383.86226104354
0.5,8,"Sole",3178.02605470077
0.5,9,"Sole",2984.71166192306
0.5,10,"Sole",2803.15722149775
0.5,11,"Sole",2632.64723771614
0.5,12,"Sole",2472.50975737602
0.5,13,"Sole",2322.11371880634
0.5,14,"Sole",2180.86646241521
0.5,15,"Sole",2048.21139290542
0.5,16,"Sole",1923.62578390451
0.5,17,"Sole",1806.61871632252
0.5,18,"Sole",1696.72914228187
0.5,19,"Sole",1593.52406696211
0.5,20,"Sole",1496.59684117052
0.5,21,"Sole",1405.56555788841
0.5,22,"Sole",1320.07154645557
0.5,23,"Sole",1239.777958442
0.5,24,"Sole",1164.36843961959
0.5,25,"Sole",1093.5458827873
0.5,26,"Sole",1027.03125652357
0.5,27,"Sole",964.562505240305
0.5,28,"Sole",905.893516194888
0.5,29,"Sole",850.793149381638
0.5,30,"Sole",799.044326472827
0.5,31,"Sole",750.443175212931
0.5,32,"Sole",704.798225888996
0.5,33,"Sole",661.929656705918
0.5,34,"Sole",621.668585088677
0.5,35,"Sole",583.856402115101
0.5,36,"Sole",548.344147453107
0.5,37,"Sole",514.991922336421
0.5,38,"Sole",483.668338262987
0.5,39,"Sole",454.249999241377
0.5,40,"Sole",426.621015543004
0.574,0,"Sole",4562.78182328038
0.574,1,"Sole",4285.22001763784
0.574,2,"Sole",4024.54479686239
0.574,3,"Sole",3779.72858099817
0.574,4,"Sole",3549.80634382407
0.574,5,"Sole",3333.87180227532
0.574,6,"Sole",3131.07383829582
0.574,7,"Sole",2940.61313890938
0.574,8,"Sole",2761.7390411697
0.574,9,"Sole",2593.74656946786
0.574,10,"Sole",2435.97365344516
0.574,11,"Sole",2287.79851547999
0.574,12,"Sole",2148.637217394
0.574,13,"Sole",2017.94135665736
0.574,14,"Sole",1895.19590296832
0.574,15,"Sole",1779.91716664107
0.574,16,"Sole",1671.65089076005
0.574,17,"Sole",1569.97045955093
0.574,18,"Sole",1474.47521588019
0.574,19,"Sole",1384.78888122843
0.574,20,"Sole",1300.55807188949
0.574,21,"Sole",1221.450905529
0.574,22,"Sole",1147.15569259442
0.574,23,"Sole",1077.37970740493
0.574,24,"Sole",1011.84803406529
0.574,25,"Sole",950.302482644257
0.574,26,"Sole",892.500571336236
0.574,27,"Sole",838.214570586277
0.574,28,"Sole",787.23060540359
0.574,29,"Sole",739.347812319097
0.574,30,"Sole",694.377547658672
0.574,31,"Sole",652.142644006684
0.574,32,"Sole",612.476711924983
0.574,33,"Sole",575.223484171436
0.574,34,"Sole",540.23619983004
0.574,35,"Sole",507.37702592242
0.574,36,"Sole",476.51651421859
0.574,37,"Sole",447.533091103926
0.574,38,"Sole",420.312578489876
0.574,39,"Sole",394.747743878522
0.574,40,"Sole",370.737877806277
0.659,0,"Sole",3965.10956572953
0.659,1,"Sole",3723.90493827613
0.659,2,"Sole",3497.37499227336
0.659,3,"Sole",3284.62674205698
0.659,4,"Sole",3084.82156284335
0.659,5,"Sole",2897.17187916311
0.659,6,"Sole",2720.93805529642
0.659,7,"Sole",2555.42547535784
0.659,8,"Sole",2399.98180143585
0.659,9,"Sole",2253.99439890471
0.659,10,"Sole",2116.88791869428
0.659,11,"Sole",1988.12202693024
0.659,12,"Sole",1867.18927294523
0.659,13,"Sole",1753.61308721293
0.659,14,"Sole",1646.94590127479
0.659,15,"Sole",1546.76738221456
0.659,16,"Sole",1452.68277469163
0.659,17,"Sole",1364.32134397171
0.659,18,"Sole",1281.33491379466
0.659,19,"Sole",1203.3964932961
0.659,20,"Sole",1130.19898755266
0.659,21,"Sole",1061.45398665269
0.659,22,"Sole",996.890628505764
0.659,23,"Sole",936.254530896342
0.659,24,"Sole",879.30678856174
0.659,25,"Sole",825.82303133188
0.659,26,"Sole",775.592539610276
0.659,27,"Sole",728.417413702678
0.659,28,"Sole",684.111793712963
0.659,29,"Sole",642.501126925934
0.659,30,"Sole",603.421479784578
0.659,31,"Sole",566.718891745704
0.659,32,"Sole",532.248768463486
0.659,33,"Sole",499.87531190592
0.659,34,"Sole",469.4709851552
0.659,35,"Sole",440.916009780092
0.659,36,"Sole",414.097893797068
0.659,37,"Sole",388.910988357867
0.659,38,"Sole",365.256071414549
0.659,39,"Sole",343.039956719736
0.659,40,"Sole",322.175126619725
0.756,0,"Sole",3445.72554138399
0.756,1,"Sole",3236.11588810835
0.756,2,"Sole",3039.25871800585
0.756,3,"Sole",2854.37801321097
0.756,4,"Sole",2680.74499658742
0.756,5,"Sole",2517.67525386486
0.756,6,"Sole",2364.52603132727
0.756,7,"Sole",2220.69369831797
0.756,8,"Sole",2085.6113644839
0.756,9,"Sole",1958.74664230131
0.756,10,"Sole",1839.5995460056
0.756,11,"Sole",1727.70051859288
0.756,12,"Sole",1622.60857907178
0.756,13,"Sole",1523.90958262369
0.756,14,"Sole",1431.21458677924
0.756,15,"Sole",1344.15831714096
0.756,16,"Sole",1262.39772657823
0.756,17,"Sole",1185.61064219215
0.756,18,"Sole",1113.49449469673
0.756,19,"Sole",1045.76512519038
0.756,20,"Sole",982.155664598541
0.756,21,"Sole",922.415481357004
0.756,22,"Sole",866.309193175891
0.756,23,"Sole",813.615738978505
0.756,24,"Sole",764.127507347612
0.756,25,"Sole",717.6495180357
0.756,26,"Sole",673.998653305868
0.756,27,"Sole",633.002936067341
0.756,28,"Sole",594.500851954804
0.756,29,"Sole",558.340712674677
0.756,30,"Sole",524.38005810469
0.756,31,"Sole",492.485094786436
0.756,32,"Sole",462.530168594454
0.756,33,"Sole",434.39726950057
0.756,34,"Sole",407.975566479035
0.756,35,"Sole",383.160970717193
0.756,36,"Sole",359.855725408183
0.756,37,"Sole",337.968020507278
0.756,38,"Sole",317.411630932016
0.756,39,"Sole",298.105576778922
0.756,40,"Sole",279.973804216527
0.869,0,"Sole",2994.37488667769
0.869,1,"Sole",2812.22175958293
0.869,2,"Sole",2641.1506807842
0.869,3,"Sole",2480.48728178346
0.869,4,"Sole",2329.59824694655
0.869,5,"Sole",2187.88881257754
0.869,6,"Sole",2054.80041855445
0.869,7,"Sole",1929.80850319642
0.869,8,"Sole",1812.42043260481
0.869,9,"Sole",1702.17355625856
0.869,10,"Sole",1598.63338114893
0.869,11,"Sole",1501.39185721233
0.869,12,"Sole",1410.06576726389
0.869,13,"Sole",1324.29521505133
0.869,14,"Sole",1243.74220543955
0.869,15,"Sole",1168.08931110312
0.869,16,"Sole",1097.0384204481
0.869,17,"Sole",1030.30956180776
0.869,18,"Sole",967.639799259624
0.869,19,"Sole",908.782195696001
0.869,20,"Sole",853.504839047027
0.869,21,"Sole",801.589927805884
0.869,22,"Sole",752.832912241116
0.869,23,"Sole",707.041687901715
0.869,24,"Sole",664.035838227951
0.869,25,"Sole",623.645923275467
0.869,26,"Sole",585.712811742807
0.869,27,"Sole",550.087053664011
0.869,28,"Sole",516.628291288893
0.869,29,"Sole",485.20470582473
0.869,30,"Sole",455.692497854985
0.869,31,"Sole",427.975399383887
0.869,32,"Sole",401.944215580762
0.869,33,"Sole",377.496394415455
0.869,34,"Sole",354.53562248639
0.869,35,"Sole",332.97144544639
0.869,36,"Sole",312.718911528555
0.869,37,"Sole",293.698236765738
0.869,38,"Sole",275.834490582917
0.869,39,"Sole",259.057300522162
0.869,40,"Sole",243.3005749355
0.997,0,"Sole",2602.14600793907
0.997,1,"Sole",2443.85301554755
0.997,2,"Sole",2295.19042730162
0.997,3,"Sole",2155.57221147812
0.997,4,"Sole",2024.44801160249
0.997,5,"Sole",1901.30097312173
0.997,6,"Sole",1785.64570265525
0.997,7,"Sole",1677.02635171599
0.997,8,"Sole",1575.01481729116
0.997,9,"Sole",1479.20905213963
0.997,10,"Sole",1389.23147810135
0.997,11,"Sole",1304.72749612624
0.997,12,"Sole",1225.36408711527
0.997,13,"Sole",1150.82849802909
0.997,14,"Sole",1080.82700805915
0.997,15,"Sole",1015.08376997488
0.997,16,"Sole",953.339722059951
0.997,17,"Sole",895.351566331038
0.997,18,"Sole",840.890808996066
0.997,19,"Sole",789.742859356203
0.997,20,"Sole",741.706183587765
0.997,21,"Sole",696.591510058093
0.997,22,"Sole",654.221083033809
0.997,23,"Sole",614.427961831794
0.997,24,"Sole",577.055362643298
0.997,25,"Sole",541.956040430717
0.997,26,"Sole",508.991708455256
0.997,27,"Sole",478.032493142739
0.997,28,"Sole",448.956422134684
0.997,29,"Sole",421.648943503117
0.997,30,"Sole",396.002474230885
0.997,31,"Sole",371.915976174978
0.997,32,"Sole",349.294557839089
0.997,33,"Sole",328.049100383641
0.997,34,"Sole",308.095906397371
0.997,35,"Sole",289.356370044472
0.997,36,"Sole",271.756667285799
0.997,37,"Sole",255.227464951943
0.997,38,"Sole",239.703647520443
0.997,39,"Sole",225.124060519337
0.997,40,"Sole",211.431269544921
1.14,0,"Sole",2261.29462839102
1.14,1,"Sole",2123.73643756193
1.14,2,"Sole",1994.54714301284
1.14,3,"Sole",1873.21748039975
1.14,4,"Sole",1759.26918720046
1.14,5,"Sole",1652.25311410123
1.14,6,"Sole",1551.74745159239
1.14,7,"Sole",1457.35606472769
1.14,8,"Sole",1368.70692943354
1.14,9,"Sole",1285.45066416134
1.14,10,"Sole",1207.25915105661
1.14,11,"Sole",1133.82424117658
1.14,12,"Sole",1064.85653862317
1.14,13,"Sole",1000.08425877293
1.14,14,"Sole",939.252156080797
1.14,15,"Sole",882.120517211572
1.14,16,"Sole",828.464215512851
1.14,17,"Sole",778.071823087178
1.14,18,"Sole",730.744776950043
1.14,19,"Sole",686.296595975211
1.14,20,"Sole",644.552145530487
1.14,21,"Sole",605.346946896298
1.14,22,"Sole",568.526528737076
1.14,23,"Sole",533.945818062218
1.14,24,"Sole",501.468568269864
1.14,25,"Sole",470.966822013707
1.14,26,"Sole",442.320406770951
1.14,27,"Sole",415.416461119039
1.14,28,"Sole",390.148989850317
1.14,29,"Sole",366.418446167935
1.14,30,"Sole",344.131339313428
1.14,31,"Sole",323.199866077014
1.14,32,"Sole",303.541564736101
1.14,33,"Sole",285.078990056158
1.14,34,"Sole",267.739408071366
1.14,35,"Sole",251.454509440658
1.14,36,"Sole",236.160140248132
1.14,37,"Sole",221.796049185763
1.14,38,"Sole",208.30565012104
1.14,39,"Sole",195.63579911293
1.14,40,"Sole",183.736584996619
1.31,0,"Sole",1965.09088298239
1.31,1,"Sole",1845.5515202603
1.31,2,"Sole",1733.28478045188
1.31,3,"Sole",1627.84811214809
1.31,4,"Sole",1528.82590434359
1.31,5,"Sole",1435.82784526269
1.31,6,"Sole",1348.487381298
1.31,7,"Sole",1266.46026993986
1.31,8,"Sole",1189.42322094984
1.31,9,"Sole",1117.07262038462
1.31,10,"Sole",1049.12333240768
1.31,11,"Sole",985.307574137181
1.31,12,"Sole",925.373859069334
1.31,13,"Sole",869.086004890597
1.31,14,"Sole",816.222201748021
1.31,15,"Sole",766.574137288129
1.31,16,"Sole",719.946175000426
1.31,17,"Sole",676.154582613623
1.31,18,"Sole",635.026807491585
1.31,19,"Sole",596.400796162689
1.31,20,"Sole",560.124355291477
1.31,21,"Sole",526.05455156596
1.31,22,"Sole",494.057148128274
1.31,23,"Sole",464.006075321287
1.31,24,"Sole",435.782933659767
1.31,25,"Sole",409.276527062389
1.31,26,"Sole",384.382424500726
1.31,27,"Sole",361.002548333868
1.31,28,"Sole",339.04478770298
1.31,29,"Sole",318.422635459238
1.31,30,"Sole",299.054847191717
1.31,31,"Sole",280.865121009214
1.31,32,"Sole",263.781796812051
1.31,33,"Sole",247.73757386697
1.31,34,"Sole",232.669245570573
1.31,35,"Sole",218.517450354701
1.31,36,"Sole",205.226437750923
1.31,37,"Sole",192.743848691195
1.31,38,"Sole",181.020509178003
1.31,39,"Sole",170.010236510064
1.31,40,"Sole",159.669657299306
1.51,0,"Sole",1707.68644204853
1.51,1,"Sole",1603.80567639109
1.51,2,"Sole",1506.24485416349
1.51,3,"Sole",1414.61939904303
1.51,4,"Sole",1328.56814558646
1.51,5,"Sole",1247.75191309707
1.51,6,"Sole",1171.85216648412
1.51,7,"Sole",1100.5697587951
1.51,8,"Sole",1033.62375042765
1.51,9,"Sole",970.750300334552
1.51,10,"Sole",911.701624822852
1.51,11,"Sole",856.245019818345
1.51,12,"Sole",804.161942719538
1.51,13,"Sole",755.247150203008
1.51,14,"Sole",709.307888564835
1.51,15,"Sole",666.163133392
1.51,16,"Sole",625.642875553822
1.51,17,"Sole",587.58745068775
1.51,18,"Sole",551.846909526597
1.51,19,"Sole",518.280426576542
1.51,20,"Sole",486.755744807472
1.51,21,"Sole",457.148654160105
1.51,22,"Sole",429.34250180849
1.51,23,"Sole",403.227732242362
1.51,24,"Sole",378.701455352005
1.51,25,"Sole",355.667040809243
1.51,26,"Sole",334.03373714231
1.51,27,"Sole",313.716314000099
1.51,28,"Sole",294.634726193139
1.51,29,"Sole",276.713798184742
1.51,30,"Sole",259.882927786747
1.51,31,"Sole",244.075807890177
1.51,32,"Sole",229.230165132489
1.51,33,"Sole",215.287514470029
1.51,34,"Sole",202.192928687186
1.51,35,"Sole",189.894821932761
1.51,36,"Sole",178.344746429495
1.51,37,"Sole",167.497201554747
1.51,38,"Sole",157.309454539169
1.51,39,"Sole",147.74137207612
1.51,40,"Sole",138.755262177644
1.73,0,"Sole",1483.99904025329
1.73,1,"Sole",1393.7257885623
1.73,2,"Sole",1308.94458814546
1.73,3,"Sole",1229.32124413198
1.73,4,"Sole",1154.54190527005
1.73,5,"Sole",1084.31182467601
1.73,6,"Sole",1018.35419617262
1.73,7,"Sole",956.40906159503
1.73,8,"Sole",898.232284725774
1.73,9,"Sole",843.59458778699
1.73,10,"Sole",792.280646667733
1.73,11,"Sole",744.088241298866
1.73,12,"Sole",698.827457807947
1.73,13,"Sole",656.319939292929
1.73,14,"Sole",616.398182247118
1.73,15,"Sole",578.90487584957
1.73,16,"Sole",543.692281505578
1.73,17,"Sole",510.621650181943
1.73,18,"Sole",479.562675231869
1.73,19,"Sole",450.392978545258
1.73,20,"Sole",422.99762799249
1.73,21,"Sole",397.268684253867
1.73,22,"Sole",373.10477524352
1.73,23,"Sole",350.410696445885
1.73,24,"Sole",329.097035585624
1.73,25,"Sole",309.079820148197
1.73,26,"Sole",290.280186358821
1.73,27,"Sole",272.624068312496
1.73,28,"Sole",256.041906027541
1.73,29,"Sole",240.468371269942
1.73,30,"Sole",225.84211006614
1.73,31,"Sole",212.105500887863
1.73,32,"Sole",199.204427554592
1.73,33,"Sole",187.088065957429
1.73,34,"Sole",175.708683762757
1.73,35,"Sole",165.021452305386
1.73,36,"Sole",154.984269929039
1.73,37,"Sole",145.557596077233
1.73,38,"Sole",136.704295480112
1.73,39,"Sole",128.389491822624
1.73,40,"Sole",120.580430316893
1.99,0,"Sole",1289.61213091958
1.99,1,"Sole",1211.16396647147
1.99,2,"Sole",1137.48840481818
1.99,3,"Sole",1068.29503331055
1.99,4,"Sole",1003.31111740457
1.99,5,"Sole",942.280523817707
1.99,6,"Sole",884.962709364358
1.99,7,"Sole",831.131771455309
1.99,8,"Sole",780.575556491856
1.99,9,"Sole",733.094822616749
1.99,10,"Sole",688.502453501247
1.99,11,"Sole",646.622720051238
1.99,12,"Sole",607.290587106512
1.99,13,"Sole",570.351062386516
1.99,14,"Sole",535.65858510418
1.99,15,"Sole",503.07645182726
1.99,16,"Sole",472.476277314763
1.99,17,"Sole",443.737488195033
1.99,18,"Sole",416.746847482562
1.99,19,"Sole",391.398008053021
1.99,20,"Sole",367.591093310926
1.99,21,"Sole",345.232303392252
1.99,22,"Sole",324.233545345531
1.99,23,"Sole",304.512085830042
1.99,24,"Sole",285.990224958909
1.99,25,"Sole",268.594989998683
1.99,26,"Sole",252.257847715604
1.99,27,"Sole",236.914434232577
1.99,28,"Sole",222.504301330161
1.99,29,"Sole",208.970678189969
1.99,30,"Sole",196.260247639919
1.99,31,"Sole",184.322936018172
1.99,32,"Sole",173.111715826389
1.99,33,"Sole",162.582420393537
1.99,34,"Sole",152.693569818913
1.99,35,"Sole",143.406207507644
1.99,36,"Sole",134.683746653754
1.99,37,"Sole",126.491826065199
1.99,38,"Sole",118.798174762153
1.99,39,"Sole",111.572484814488
1.99,40,"Sole",104.786291916916
2.28,0,"Sole",1120.68768449546
2.28,1,"Sole",1052.51564887348
2.28,2,"Sole",988.491007950533
2.28,3,"Sole",928.361396278239
2.28,4,"Sole",871.889810148737
2.28,5,"Sole",818.853671885938
2.28,6,"Sole",769.043951203887
2.28,7,"Sole",722.264340143915
2.28,8,"Sole",678.330478315922
2.28,9,"Sole",637.069225370145
2.28,10,"Sole",598.317977814377
2.28,11,"Sole",561.924027468491
2.28,12,"Sole",527.743959014164
2.28,13,"Sole",495.643084253382
2.28,14,"Sole",465.494910835501
2.28,15,"Sole",437.180643349725
2.28,16,"Sole",410.58871480858
2.28,17,"Sole",385.61434666871
2.28,18,"Sole",362.159135648679
2.28,19,"Sole",340.130665709836
2.28,20,"Sole",319.442143666147
2.28,21,"Sole",300.012056982612
2.28,22,"Sole",281.763852409869
2.28,23,"Sole",264.625634185159
2.28,24,"Sole",248.529880607331
2.28,25,"Sole",233.413177866369
2.28,26,"Sole",219.215970076201
2.28,27,"Sole",205.882324523722
2.28,28,"Sole",193.359711207137
2.28,29,"Sole",181.598795793298
2.28,30,"Sole",170.553245176753
2.28,31,"Sole",160.179544873072
2.28,32,"Sole",150.436827525787
2.28,33,"Sole",141.286711850238
2.28,34,"Sole",132.693151378814
2.28,35,"Sole",124.622292410866
2.28,36,"Sole",117.042340606878
2.28,37,"Sole",109.923435700653
2.28,38,"Sole",103.237533835342
2.28,39,"Sole",96.9582970592053
2.28,40,"Sole",91.0609895453251
2.62,0,"Sole",973.890409424291
2.62,1,"Sole",914.648433274215
2.62,2,"Sole",859.010540880561
2.62,3,"Sole",806.757430035416
2.62,4,"Sole",757.683147341831
2.62,5,"Sole",711.594275151783
2.62,6,"Sole",668.30916808729
2.62,7,"Sole",627.657236114286
2.62,8,"Sole",589.478271324397
2.62,9,"Sole",553.621815754396
2.62,10,"Sole",519.94656773689
2.62,11,"Sole",488.319824429443
2.62,12,"Sole",458.616958313551
2.62,13,"Sole",430.720925590136
2.62,14,"Sole",404.521804525176
2.62,15,"Sole",379.916361918218
2.62,16,"Sole",356.807645978302
2.62,17,"Sole",335.104603996719
2.62,18,"Sole",314.721723304531
2.62,19,"Sole",295.578694095148
2.62,20,"Sole",277.600092779039
2.62,21,"Sole",260.715084619048
2.62,22,"Sole",244.857144471229
2.62,23,"Sole",229.963794527853
2.62,24,"Sole",215.976358026588
2.62,25,"Sole",202.839727953069
2.62,26,"Sole",190.502149823461
2.62,27,"Sole",178.915017689296
2.62,28,"Sole",168.032682559212
2.62,29,"Sole",157.812272481333
2.62,30,"Sole",148.213523576135
2.62,31,"Sole",139.198621352941
2.62,32,"Sole",130.732051683844
2.62,33,"Sole",122.780460847021
2.62,34,"Sole",115.312524087239
2.62,35,"Sole",108.298822175003
2.62,36,"Sole",101.7117254774
2.62,37,"Sole",95.5252850833423
2.62,38,"Sole",89.7151305537948
2.62,39,"Sole",84.2583738937115
2.62,40,"Sole",79.1335193669759
3.01,0,"Sole",846.3218992146
3.01,1,"Sole",794.84022814681
3.01,2,"Sole",746.490500293418
3.01,3,"Sole",701.082145451802
3.01,4,"Sole",658.43619300435
3.01,5,"Sole",618.38456543476
3.01,6,"Sole",580.769414924137
3.01,7,"Sole",545.442500394375
3.01,8,"Sole",512.264602527504
3.01,9,"Sole",481.104974441287
3.01,10,"Sole",451.840825843619
3.01,11,"Sole",424.356838621712
3.01,12,"Sole",398.544711947298
3.01,13,"Sole",374.302735096575
