"time","species","weight","N"
35.3,"Sole",0.24,7675093584.21935
35.4,"Sole",0.24,7675672350.46364
35.5,"Sole",0.24,7670102213.63144
35.6,"Sole",0.24,7658503483.6833
35.7,"Sole",0.24,7641143645.36052
35.8,"Sole",0.24,7618430288.08123
35.9,"Sole",0.24,7590897893.38231
36,"Sole",0.24,7559188773.27506
36.1,"Sole",0.24,7524029030.39928
36.2,"Sole",0.24,7486200979.80575
36.3,"Sole",0.24,7446513926.13395
36.4,"Sole",0.24,7405775432.70967
36.5,"Sole",0.24,7364765190.55199
36.6,"Sole",0.24,7324213288.35969
36.7,"Sole",0.24,7284784147.72288
36.8,"Sole",0.24,7247066712.83148
36.9,"Sole",0.24,7211570783.06452
37,"Sole",0.24,7178728756.93096
37.1,"Sole",0.24,7148901596.9132
37.2,"Sole",0.24,7122387567.88738
37.3,"Sole",0.24,7099432247.75491
37.4,"Sole",0.24,7080238426.11866
37.5,"Sole",0.24,7064974744.51088
37.6,"Sole",0.24,7053782234.23269
37.7,"Sole",0.24,7046778226.72715
37.8,"Sole",0.24,7044057412.18333
37.9,"Sole",0.24,7045690086.31222
38,"Sole",0.24,7051717847.64429
38.1,"Sole",0.24,7062147190.49981
38.2,"Sole",0.24,7076941585.62297
38.3,"Sole",0.24,7096012751.83356
38.4,"Sole",0.24,7119211893.67996
38.5,"Sole",0.24,7146321704.52992
38.6,"Sole",0.24,7177049904.95817
38.7,"Sole",0.24,7211025000.66177
38.8,"Sole",0.24,7247794808.04719
38.9,"Sole",0.24,7286828122.43219
39,"Sole",0.24,7327519712.0114
39.1,"Sole",0.24,7369198629.91987
39.2,"Sole",0.24,7411139663.48759
39.3,"Sole",0.24,7452577595.26235
39.4,"Sole",0.24,7492723839.83181
39.5,"Sole",0.24,7530784944.18107
39.6,"Sole",0.24,7565982393.84324
39.7,"Sole",0.24,7597573145.88989
39.8,"Sole",0.24,7624870303.22628
39.9,"Sole",0.24,7647263340.18508
40,"Sole",0.24,7664237273.36563
0,"Gurnard",0.24,69650706205.7408
0.1,"Gurnard",0.24,69766843008.4374
0.2,"Gurnard",0.24,70027309174.5885
0.3,"Gurnard",0.24,69755569922.7949
0.4,"Gurnard",0.24,68353835495.2372
0.5,"Gurnard",0.24,65632383641.0496
0.6,"Gurnard",0.24,61858490216.5351
0.7,"Gurnard",0.24,57565812615.9078
0.8,"Gurnard",0.24,53304045466.251
0.9,"Gurnard",0.24,49474147670.0154
1,"Gurnard",0.24,46281998025.1167
1.1,"Gurnard",0.24,43770941680.0076
1.2,"Gurnard",0.24,41882006686.0569
1.3,"Gurnard",0.24,40508832496.9042
1.4,"Gurnard",0.24,39534894595.0223
1.5,"Gurnard",0.24,38853147208.9533
1.6,"Gurnard",0.24,38373107290.049
1.7,"Gurnard",0.24,38020893536.1995
1.8,"Gurnard",0.24,37736432265.2291
1.9,"Gurnard",0.24,37470384823.2803
2,"Gurnard",0.24,37181956481.8014
2.1,"Gurnard",0.24,36837801984.6989
2.2,"Gurnard",0.24,36411736471.0023
2.3,"Gurnard",0.24,35884796780.0602
2.4,"Gurnard",0.24,35245255406.0698
2.5,"Gurnard",0.24,34488351670.3407
2.6,"Gurnard",0.24,33615680317.6933
2.7,"Gurnard",0.24,32634308518.5252
2.8,"Gurnard",0.24,31555754685.3414
2.9,"Gurnard",0.24,30394961742.8965
3,"Gurnard",0.24,29169356167.6487
3.1,"Gurnard",0.24,27898029846.4847
3.2,"Gurnard",0.24,26601037044.1589
3.3,"Gurnard",0.24,25298775392.757
3.4,"Gurnard",0.24,24011418720.8897
3.5,"Gurnard",0.24,22758383812.6296
3.6,"Gurnard",0.24,21557832759.4795
3.7,"Gurnard",0.24,20426228445.2458
3.8,"Gurnard",0.24,19377967565.9779
3.9,"Gurnard",0.24,18425112472.646
4,"Gurnard",0.24,17577232536.054
4.1,"Gurnard",0.24,16841351933.9353
4.2,"Gurnard",0.24,16221988026.5892
4.3,"Gurnard",0.24,15721255881.2192
4.4,"Gurnard",0.24,15339011366.599
4.5,"Gurnard",0.24,15073007320.3777
4.6,"Gurnard",0.24,14919043267.8846
4.7,"Gurnard",0.24,14871097260.9102
4.8,"Gurnard",0.24,14921436881.187
4.9,"Gurnard",0.24,15060713970.4277
5,"Gurnard",0.24,15278053372.1919
5.1,"Gurnard",0.24,15561149556.0453
5.2,"Gurnard",0.24,15896386469.0847
5.3,"Gurnard",0.24,16268995559.937
5.4,"Gurnard",0.24,16663264929.9619
5.5,"Gurnard",0.24,17062809206.1164
5.6,"Gurnard",0.24,17450905124.6925
5.7,"Gurnard",0.24,17810892046.6953
5.8,"Gurnard",0.24,18126629842.141
5.9,"Gurnard",0.24,18382999114.6641
6,"Gurnard",0.24,18566421183.9278
6.1,"Gurnard",0.24,18665368461.4028
6.2,"Gurnard",0.24,18670830892.7476
6.3,"Gurnard",0.24,18576702082.2195
6.4,"Gurnard",0.24,18380050479.8895
6.5,"Gurnard",0.24,18081247121.6469
6.6,"Gurnard",0.24,17683931766.8258
6.7,"Gurnard",0.24,17194813010.0963
6.8,"Gurnard",0.24,16623313406.8665
6.9,"Gurnard",0.24,15981085621.3565
7,"Gurnard",0.24,15281437698.0176
7.1,"Gurnard",0.24,14538712771.0307
7.2,"Gurnard",0.24,13767669770.4771
7.3,"Gurnard",0.24,12982907073.4759
7.4,"Gurnard",0.24,12198361867.3157
7.5,"Gurnard",0.24,11426906305.6715
7.6,"Gurnard",0.24,10680049608.4947
7.7,"Gurnard",0.24,9967744953.47997
7.8,"Gurnard",0.24,9298292435.96061
7.9,"Gurnard",0.24,8678324783.83571
8,"Gurnard",0.24,8112860478.73425
8.1,"Gurnard",0.24,7605408679.14931
8.2,"Gurnard",0.24,7158111071.33575
8.3,"Gurnard",0.24,6771906901.26309
8.4,"Gurnard",0.24,6446708665.49709
8.5,"Gurnard",0.24,6181577206.65636
8.6,"Gurnard",0.24,5974886355.34848
8.7,"Gurnard",0.24,5824468896.25729
8.8,"Gurnard",0.24,5727737569.15046
8.9,"Gurnard",0.24,5681777019.79283
9,"Gurnard",0.24,5683404990.13468
9.1,"Gurnard",0.24,5729203436.72095
9.2,"Gurnard",0.24,5815522536.11677
9.3,"Gurnard",0.24,5938462537.51821
9.4,"Gurnard",0.24,6093840047.92056
9.5,"Gurnard",0.24,6277146512.96305
9.6,"Gurnard",0.24,6483507350.74074
9.7,"Gurnard",0.24,6707650399.23339
9.8,"Gurnard",0.24,6943892060.98499
9.9,"Gurnard",0.24,7186148784.30881
10,"Gurnard",0.24,7427980309.11558
10.1,"Gurnard",0.24,7662669407.66633
10.2,"Gurnard",0.24,7883340633.20195
10.3,"Gurnard",0.24,8083117832.42449
10.4,"Gurnard",0.24,8255316914.87187
10.5,"Gurnard",0.24,8393666734.53469
10.6,"Gurnard",0.24,8492547185.84209
10.7,"Gurnard",0.24,8547230137.64492
10.8,"Gurnard",0.24,8554106114.50915
10.9,"Gurnard",0.24,8510878208.17893
11,"Gurnard",0.24,8416705031.92131
11.1,"Gurnard",0.24,8272276928.73827
11.2,"Gurnard",0.24,8079814169.69877
11.3,"Gurnard",0.24,7842982261.14923
11.4,"Gurnard",0.24,7566727091.88272
11.5,"Gurnard",0.24,7257040548.86279
11.6,"Gurnard",0.24,6920674277.79451
11.7,"Gurnard",0.24,6564824344.68157
11.8,"Gurnard",0.24,6196811814.19812
11.9,"Gurnard",0.24,5823783334.17288
12,"Gurnard",0.24,5452451937.39251
12.1,"Gurnard",0.24,5088892234.40056
12.2,"Gurnard",0.24,4738397125.37871
12.3,"Gurnard",0.24,4405396325.031
12.4,"Gurnard",0.24,4093431371.94085
12.5,"Gurnard",0.24,3805177971.02705
12.6,"Gurnard",0.24,3542504618.25272
12.7,"Gurnard",0.24,3306556221.02375
12.8,"Gurnard",0.24,3097852373.49538
12.9,"Gurnard",0.24,2916391541.95272
13,"Gurnard",0.24,2761754213.6139
13.1,"Gurnard",0.24,2633199764.53203
13.2,"Gurnard",0.24,2529753264.63413
13.3,"Gurnard",0.24,2450279633.91301
13.4,"Gurnard",0.24,2393543534.12579
13.5,"Gurnard",0.24,2358254188.44718
13.6,"Gurnard",0.24,2343095024.82464
13.7,"Gurnard",0.24,2346738676.61166
13.8,"Gurnard",0.24,2367848466.7971
13.9,"Gurnard",0.24,2405068055.48203
14,"Gurnard",0.24,2457001439.74063
14.1,"Gurnard",0.24,2522185949.14517
14.2,"Gurnard",0.24,2599061262.27652
14.3,"Gurnard",0.24,2685937759.12246
14.4,"Gurnard",0.24,2780967699.53993
14.5,"Gurnard",0.24,2882122757.64331
14.6,"Gurnard",0.24,2987181326.08302
14.7,"Gurnard",0.24,3093728712.65317
14.8,"Gurnard",0.24,3199172861.91621
14.9,"Gurnard",0.24,3300777520.5905
15,"Gurnard",0.24,3395713802.38162
15.1,"Gurnard",0.24,3481129883.55309
15.2,"Gurnard",0.24,3554237092.98691
15.3,"Gurnard",0.24,3612409016.59449
15.4,"Gurnard",0.24,3653288542.84006
15.5,"Gurnard",0.24,3674896219.82791
15.6,"Gurnard",0.24,3675732102.31017
15.7,"Gurnard",0.24,3654862676.10609
15.8,"Gurnard",0.24,3611984663.18136
15.9,"Gurnard",0.24,3547458662.68447
16,"Gurnard",0.24,3462307685.19764
16.1,"Gurnard",0.24,3358178557.39081
16.2,"Gurnard",0.24,3237267624.28558
16.3,"Gurnard",0.24,3102215730.98128
16.4,"Gurnard",0.24,2955980616.48116
16.5,"Gurnard",0.24,2801697097.6937
16.6,"Gurnard",0.24,2642536377.60503
16.7,"Gurnard",0.24,2481575312.06842
16.8,"Gurnard",0.24,2321684622.58125
16.9,"Gurnard",0.24,2165442214.17722
17,"Gurnard",0.24,2015074484.43007
17.1,"Gurnard",0.24,1872425362.82985
17.2,"Gurnard",0.24,1738950269.27284
17.3,"Gurnard",0.24,1615730500.3159
17.4,"Gurnard",0.24,1503502793.57265
17.5,"Gurnard",0.24,1402698849.98755
17.6,"Gurnard",0.24,1313490168.39586
17.7,"Gurnard",0.24,1235834401.4166
17.8,"Gurnard",0.24,1169520353.89454
17.9,"Gurnard",0.24,1114209568.96552
18,"Gurnard",0.24,1069473115.72182
18.1,"Gurnard",0.24,1034822700.8059
18.2,"Gurnard",0.24,1009735603.60443
18.3,"Gurnard",0.24,993673222.349578
18.4,"Gurnard",0.24,986093253.961599
18.5,"Gurnard",0.24,986455740.844662
18.6,"Gurnard",0.24,994223418.686802
18.7,"Gurnard",0.24,1008856997.14425
18.8,"Gurnard",0.24,1029806200.27789
18.9,"Gurnard",0.24,1056497581.46213
19,"Gurnard",0.24,1088320300.51362
19.1,"Gurnard",0.24,1124611198.68103
19.2,"Gurnard",0.24,1164640617.96685
19.3,"Gurnard",0.24,1207600472.62116
19.4,"Gurnard",0.24,1252596080.52379
19.5,"Gurnard",0.24,1298643188.80528
19.6,"Gurnard",0.24,1344671469.08224
19.7,"Gurnard",0.24,1389535499.35952
19.8,"Gurnard",0.24,1432033877.91395
19.9,"Gurnard",0.24,1470936619.15749
20,"Gurnard",0.24,1505020363.74081
20.1,"Gurnard",0.24,1533110216.27304
20.2,"Gurnard",0.24,1554126252.25103
20.3,"Gurnard",0.24,1567131987.91489
20.4,"Gurnard",0.24,1571381482.39964
20.5,"Gurnard",0.24,1566361350.3014
20.6,"Gurnard",0.24,1551823906.20062
20.7,"Gurnard",0.24,1527808014.44464
20.8,"Gurnard",0.24,1494645004.47633
20.9,"Gurnard",0.24,1452948199.40719
21,"Gurnard",0.24,1403586089.02761
21.1,"Gurnard",0.24,1347640787.17744
21.2,"Gurnard",0.24,1286354927.92662
21.3,"Gurnard",0.24,1221071341.82925
21.4,"Gurnard",0.24,1153170512.49127
21.5,"Gurnard",0.24,1084010827.59658
21.6,"Gurnard",0.24,1014876008.55534
21.7,"Gurnard",0.24,946932955.330429
21.8,"Gurnard",0.24,881201800.779059
21.9,"Gurnard",0.24,818538495.660065
22,"Gurnard",0.24,759628980.075193
22.1,"Gurnard",0.24,704993100.449127
22.2,"Gurnard",0.24,654995961.556672
22.3,"Gurnard",0.24,609864323.68266
22.4,"Gurnard",0.24,569705864.771292
22.5,"Gurnard",0.24,534529501.638318
22.6,"Gurnard",0.24,504265389.659846
22.7,"Gurnard",0.24,478783616.285319
22.8,"Gurnard",0.24,457910928.329915
22.9,"Gurnard",0.24,441445076.964272
23,"Gurnard",0.24,429166539.116139
23.1,"Gurnard",0.24,420847499.866833
23.2,"Gurnard",0.24,416258077.511872
23.3,"Gurnard",0.24,415169856.692436
23.4,"Gurnard",0.24,417356874.98168
23.5,"Gurnard",0.24,422594289.140268
23.6,"Gurnard",0.24,430655030.0115
23.7,"Gurnard",0.24,441304838.390044
23.8,"Gurnard",0.24,454296155.102284
23.9,"Gurnard",0.24,469361412.516168
24,"Gurnard",0.24,486206336.264202
24.1,"Gurnard",0.24,504503909.127615
24.2,"Gurnard",0.24,523889667.837966
24.3,"Gurnard",0.24,543958992.312404
24.4,"Gurnard",0.24,564266999.878814
24.5,"Gurnard",0.24,584331568.227465
24.6,"Gurnard",0.24,603639873.463075
24.7,"Gurnard",0.24,621658637.619294
24.8,"Gurnard",0.24,637848030.53448
24.9,"Gurnard",0.24,651678868.48667
25,"Gurnard",0.24,662652411.91688
25.1,"Gurnard",0.24,670321715.56467
25.2,"Gurnard",0.24,674313167.237893
25.3,"Gurnard",0.24,674346614.857738
25.4,"Gurnard",0.24,670252374.472233
25.5,"Gurnard",0.24,661983475.391204
25.6,"Gurnard",0.24,649621755.988737
25.7,"Gurnard",0.24,633376873.636215
25.8,"Gurnard",0.24,613577903.098777
25.9,"Gurnard",0.24,590657906.538864
26,"Gurnard",0.24,565132575.070371
26.1,"Gurnard",0.24,537574661.524999
26.2,"Gurnard",0.24,508586345.535355
26.3,"Gurnard",0.24,478771820.837
26.4,"Gurnard",0.24,448712243.776188
26.5,"Gurnard",0.24,418944761.990233
26.6,"Gurnard",0.24,389946736.323473
26.7,"Gurnard",0.24,362125592.708782
26.8,"Gurnard",0.24,335814112.275403
26.9,"Gurnard",0.24,311270480.030415
27,"Gurnard",0.24,288682113.956769
27.1,"Gurnard",0.24,268172188.883521
27.2,"Gurnard",0.24,249807817.427455
27.3,"Gurnard",0.24,233608998.572107
27.4,"Gurnard",0.24,219557636.558821
27.5,"Gurnard",0.24,207606124.005039
27.6,"Gurnard",0.24,197685146.465219
27.7,"Gurnard",0.24,189710490.896595
27.8,"Gurnard",0.24,183588729.842333
27.9,"Gurnard",0.24,179221715.158841
28,"Gurnard",0.24,176509859.8244
28.1,"Gurnard",0.24,175354222.248923
28.2,"Gurnard",0.24,175657440.325797
28.3,"Gurnard",0.24,177323595.399075
28.4,"Gurnard",0.24,180257120.595355
28.5,"Gurnard",0.24,184360903.52675
28.6,"Gurnard",0.24,189533769.250328
28.7,"Gurnard",0.24,195667563.89721
28.8,"Gurnard",0.24,202644090.297469
28.9,"Gurnard",0.24,210332171.564544
29,"Gurnard",0.24,218585134.17723
29.1,"Gurnard",0.24,227239005.916678
29.2,"Gurnard",0.24,236111713.516749
29.3,"Gurnard",0.24,245003537.449575
29.4,"Gurnard",0.24,253699034.011797
29.5,"Gurnard",0.24,261970564.777171
29.6,"Gurnard",0.24,269583478.158796
29.7,"Gurnard",0.24,276302867.043739
29.8,"Gurnard",0.24,281901683.986811
29.9,"Gurnard",0.24,286169840.551111
30,"Gurnard",0.24,288923765.274614
30.1,"Gurnard",0.24,290015765.479352
30.2,"Gurnard",0.24,289342454.016762
30.3,"Gurnard",0.24,286851483.948713
30.4,"Gurnard",0.24,282545897.554408
30.5,"Gurnard",0.24,276485547.164249
30.6,"Gurnard",0.24,268785278.15284
30.7,"Gurnard",0.24,259609859.03949
30.8,"Gurnard",0.24,249165966.522174
30.9,"Gurnard",0.24,237691840.537153
31,"Gurnard",0.24,225445468.525847
31.1,"Gurnard",0.24,212692297.289871
31.2,"Gurnard",0.24,199693479.616387
31.3,"Gurnard",0.24,186695539.790325
31.4,"Gurnard",0.24,173922111.760837
31.5,"Gurnard",0.24,161568111.359755
31.6,"Gurnard",0.24,149796404.029975
31.7,"Gurnard",0.24,138736771.850797
31.8,"Gurnard",0.24,128486802.077933
31.9,"Gurnard",0.24,119114226.295986
32,"Gurnard",0.24,110660226.845527
32.1,"Gurnard",0.24,103143274.102383
32.2,"Gurnard",0.24,96563138.1217736
32.3,"Gurnard",0.24,90904807.2917929
32.4,"Gurnard",0.24,86142128.1981471
32.5,"Gurnard",0.24,82241046.3690448
32.6,"Gurnard",0.24,79162375.3529962
32.7,"Gurnard",0.24,76864054.4522227
32.8,"Gurnard",0.24,75302877.9313097
32.9,"Gurnard",0.24,74435695.0729101
33,"Gurnard",0.24,74220094.4134425
33.1,"Gurnard",0.24,74614598.9362444
33.2,"Gurnard",0.24,75578412.943049
33.3,"Gurnard",0.24,77070776.0549819
33.4,"Gurnard",0.24,79049995.124294
33.5,"Gurnard",0.24,81472240.229701
33.6,"Gurnard",0.24,84290205.5422159
33.7,"Gurnard",0.24,87451748.5981505
33.8,"Gurnard",0.24,90898631.1706409
33.9,"Gurnard",0.24,94565490.2439176
34,"Gurnard",0.24,98379167.3876107
34.1,"Gurnard",0.24,102258517.973044
34.2,"Gurnard",0.24,106114806.985506
34.3,"Gurnard",0.24,109852774.352764
34.4,"Gurnard",0.24,113372418.421177
34.5,"Gurnard",0.24,116571500.620373
34.6,"Gurnard",0.24,119348717.834088
34.7,"Gurnard",0.24,121607423.940589
34.8,"Gurnard",0.24,123259713.383454
34.9,"Gurnard",0.24,124230615.015801
35,"Gurnard",0.24,124462093.178448
35.1,"Gurnard",0.24,123916524.847983
35.2,"Gurnard",0.24,122579325.318669
35.3,"Gurnard",0.24,120460435.868714
35.4,"Gurnard",0.24,117594466.25827
35.5,"Gurnard",0.24,114039398.05178
35.6,"Gurnard",0.24,109873890.777812
35.7,"Gurnard",0.24,105193375.265587
35.8,"Gurnard",0.24,100105246.767359
35.9,"Gurnard",0.24,94723563.9648082
36,"Gurnard",0.24,89163702.091813
36.1,"Gurnard",0.24,83537391.2037381
36.2,"Gurnard",0.24,77948497.4811922
36.3,"Gurnard",0.24,72489790.957257
36.4,"Gurnard",0.24,67240809.4937777
36.5,"Gurnard",0.24,62266800.4544637
36.6,"Gurnard",0.24,57618618.4845853
36.7,"Gurnard",0.24,53333391.8574951
36.8,"Gurnard",0.24,49435742.9861828
36.9,"Gurnard",0.24,45939354.7677564
37,"Gurnard",0.24,42848702.5758369
37.1,"Gurnard",0.24,40160810.2133845
37.2,"Gurnard",0.24,37866927.3375961
37.3,"Gurnard",0.24,35954059.6693155
37.4,"Gurnard",0.24,34406309.2000898
37.5,"Gurnard",0.24,33205999.8213822
37.6,"Gurnard",0.24,32334576.0273446
37.7,"Gurnard",0.24,31773270.7080755
37.8,"Gurnard",0.24,31503544.4042123
37.9,"Gurnard",0.24,31507304.026791
38,"Gurnard",0.24,31766914.6944773
38.1,"Gurnard",0.24,32265024.3225785
38.2,"Gurnard",0.24,32984226.9623689
38.3,"Gurnard",0.24,33906597.5032793
38.4,"Gurnard",0.24,35013136.9391925
38.5,"Gurnard",0.24,36283173.5594779
38.6,"Gurnard",0.24,37693770.6505834
38.7,"Gurnard",0.24,39219195.0314869
38.8,"Gurnard",0.24,40830502.4518178
38.9,"Gurnard",0.24,42495295.0479296
39,"Gurnard",0.24,44177702.1876964
39.1,"Gurnard",0.24,45838628.6099151
39.2,"Gurnard",0.24,47436302.1936016
39.3,"Gurnard",0.24,48927137.4274961
39.4,"Gurnard",0.24,50266909.4223568
39.5,"Gurnard",0.24,51412207.4844381
39.6,"Gurnard",0.24,52322108.1938066
39.7,"Gurnard",0.24,52959978.1121612
39.8,"Gurnard",0.24,53295289.2478919
39.9,"Gurnard",0.24,53305310.4491517
40,"Gurnard",0.24,52976529.2001722
0,"Plaice",0.24,1587393615742.43
0.1,"Plaice",0.24,1590371820135.45
0.2,"Plaice",0.24,1595516391861.13
0.3,"Plaice",0.24,1597305407983.1
0.4,"Plaice",0.24,1591130354007.68
0.5,"Plaice",0.24,1575878366663.03
0.6,"Plaice",0.24,1554166262646.26
0.7,"Plaice",0.24,1531217123356.47
0.8,"Plaice",0.24,1513181630644.72
0.9,"Plaice",0.24,1505620521496.74
1,"Plaice",0.24,1512540916995.32
1.1,"Plaice",0.24,1536029856918.31
1.2,"Plaice",0.24,1576326490391.12
1.3,"Plaice",0.24,1632132049977.61
1.4,"Plaice",0.24,1701003259916.96
1.5,"Plaice",0.24,1779741450491.82
1.6,"Plaice",0.24,1864740844768.23
1.7,"Plaice",0.24,1952287537969.55
1.8,"Plaice",0.24,2038810957217.25
1.9,"Plaice",0.24,2121090064608.4
2,"Plaice",0.24,2196413579668.01
2.1,"Plaice",0.24,2262690956382.64
2.2,"Plaice",0.24,2318510642316.37
2.3,"Plaice",0.24,2363144638861.56
2.4,"Plaice",0.24,2396502850224.67
2.5,"Plaice",0.24,2419045801323.29
2.6,"Plaice",0.24,2431668545953.18
2.7,"Plaice",0.24,2435570846321.83
2.8,"Plaice",0.24,2432128498074.69
2.9,"Plaice",0.24,2422778216207.62
3,"Plaice",0.24,2408924532087.05
3.1,"Plaice",0.24,2391872658017.27
3.2,"Plaice",0.24,2372787161911.23
3.3,"Plaice",0.24,2352673190382.2
3.4,"Plaice",0.24,2332375156791.95
3.5,"Plaice",0.24,2312587224135.43
3.6,"Plaice",0.24,2293870297923.36
3.7,"Plaice",0.24,2276671243257.5
3.8,"Plaice",0.24,2261341300927.46
3.9,"Plaice",0.24,2248151918146
4,"Plaice",0.24,2237307247422.9
4.1,"Plaice",0.24,2228953316474.94
4.2,"Plaice",0.24,2223184326353.84
4.3,"Plaice",0.24,2220046740100.94
4.4,"Plaice",0.24,2219541851701.84
4.5,"Plaice",0.24,2221627448925.1
4.6,"Plaice",0.24,2226219064272.35
4.7,"Plaice",0.24,2233191185106.04
4.8,"Plaice",0.24,2242378685903.48
4.9,"Plaice",0.24,2253578657355.34
5,"Plaice",0.24,2266552737991.92
5.1,"Plaice",0.24,2281030004227.44
5.2,"Plaice",0.24,2296710446562.35
5.3,"Plaice",0.24,2313269055228.44
5.4,"Plaice",0.24,2330360555191.42
5.5,"Plaice",0.24,2347624858163.58
5.6,"Plaice",0.24,2364693321657.87
5.7,"Plaice",0.24,2381195903432.73
5.8,"Plaice",0.24,2396769258724.21
5.9,"Plaice",0.24,2411065740600.8
6,"Plaice",0.24,2423763134525.5
6.1,"Plaice",0.24,2434574801010.13
6.2,"Plaice",0.24,2443259737122.05
6.3,"Plaice",0.24,2449631924884.48
6.4,"Plaice",0.24,2453568239401.61
6.5,"Plaice",0.24,2455014166390.68
6.6,"Plaice",0.24,2453986646318.38
6.7,"Plaice",0.24,2450573529379.02
6.8,"Plaice",0.24,2444929387294.24
6.9,"Plaice",0.24,2437267762856.86
7,"Plaice",0.24,2427850307764.69
7.1,"Plaice",0.24,2416973611893.2
7.2,"Plaice",0.24,2404954806211.64
7.3,"Plaice",0.24,2392117177155.9
7.4,"Plaice",0.24,2378777030722.28
7.5,"Plaice",0.24,2365232884447.48
7.6,"Plaice",0.24,2351757767778.49
7.7,"Plaice",0.24,2338595022737.09
7.8,"Plaice",0.24,2325957577488.17
7.9,"Plaice",0.24,2314030276912.8
8,"Plaice",0.24,2302974547885.27
8.1,"Plaice",0.24,2292934485867.94
8.2,"Plaice",0.24,2284043385457.08
8.3,"Plaice",0.24,2276429792210
8.4,"Plaice",0.24,2270222302439.91
8.5,"Plaice",0.24,2265552548637.02
8.6,"Plaice",0.24,2262556045608.31
8.7,"Plaice",0.24,2261370805011.54
8.8,"Plaice",0.24,2262133830257.13
8.9,"Plaice",0.24,2264975765930.41
9,"Plaice",0.24,2270014091242.36
9.1,"Plaice",0.24,2277345317932.18
9.2,"Plaice",0.24,2287036686226.87
9.3,"Plaice",0.24,2299117856313.74
9.4,"Plaice",0.24,2313573075490.91
9.5,"Plaice",0.24,2330334269662.29
9.6,"Plaice",0.24,2349275467450.85
9.7,"Plaice",0.24,2370208919519.18
9.8,"Plaice",0.24,2392883226475.31
9.9,"Plaice",0.24,2416983735713.67
10,"Plaice",0.24,2442135408270.26
10.1,"Plaice",0.24,2467908287109.01
10.2,"Plaice",0.24,2493825613459.81
10.3,"Plaice",0.24,2519374534277.57
10.4,"Plaice",0.24,2544019220891.9
10.5,"Plaice",0.24,2567216079892.45
10.6,"Plaice",0.24,2588430589856.98
10.7,"Plaice",0.24,2607155152346.24
10.8,"Plaice",0.24,2622927214581.61
10.9,"Plaice",0.24,2635346815928.5
11,"Plaice",0.24,2644092641236.19
11.1,"Plaice",0.24,2648935641235.4
11.2,"Plaice",0.24,2649749314203.77
11.3,"Plaice",0.24,2646515845678.64
11.4,"Plaice",0.24,2639327485242.1
11.5,"Plaice",0.24,2628382807467.15
11.6,"Plaice",0.24,2613977852844.65
11.7,"Plaice",0.24,2596492551589.02
11.8,"Plaice",0.24,2576373256887.34
11.9,"Plaice",0.24,2554112597037.05
12,"Plaice",0.24,2530228135389.57
12.1,"Plaice",0.24,2505241449736.85
12.2,"Plaice",0.24,2479659178922.2
12.3,"Plaice",0.24,2453957336779.48
12.4,"Plaice",0.24,2428569798022.01
12.5,"Plaice",0.24,2403881378761.31
12.6,"Plaice",0.24,2380225438775.95
12.7,"Plaice",0.24,2357885492419.68
12.8,"Plaice",0.24,2337099982527.87
12.9,"Plaice",0.24,2318069175398.8
13,"Plaice",0.24,2300963078504.33
13.1,"Plaice",0.24,2285929348710.07
13.2,"Plaice",0.24,2273100316365.73
13.3,"Plaice",0.24,2262598462915.68
13.4,"Plaice",0.24,2254539921568.12
13.5,"Plaice",0.24,2249035793831.17
13.6,"Plaice",0.24,2246191270718.06
13.7,"Plaice",0.24,2246102707195.82
13.8,"Plaice",0.24,2248852920948.36
13.9,"Plaice",0.24,2254505075689.18
14,"Plaice",0.24,2263095571001.06
14.1,"Plaice",0.24,2274626400541.82
14.2,"Plaice",0.24,2289057462380.88
14.3,"Plaice",0.24,2306299311425.79
14.4,"Plaice",0.24,2326206835371.78
14.5,"Plaice",0.24,2348574312819.1
14.6,"Plaice",0.24,2373132275371.41
14.7,"Plaice",0.24,2399546544477.43
14.8,"Plaice",0.24,2427419747599.68
14.9,"Plaice",0.24,2456295535294.14
15,"Plaice",0.24,2485665619107.57
15.1,"Plaice",0.24,2514979629124.11
15.2,"Plaice",0.24,2543657651433.52
15.3,"Plaice",0.24,2571105155240.27
15.4,"Plaice",0.24,2596729865595.05
15.5,"Plaice",0.24,2619959991375.07
15.6,"Plaice",0.24,2640263089232.09
15.7,"Plaice",0.24,2657164740495.65
15.8,"Plaice",0.24,2670266144576.73
15.9,"Plaice",0.24,2679259693487.88
16,"Plaice",0.24,2683941594095.31
16.1,"Plaice",0.24,2684220658954.91
16.2,"Plaice",0.24,2680122509335
16.3,"Plaice",0.24,2671788642436.06
16.4,"Plaice",0.24,2659470118737.38
